,None,beak,body,eye,feet,head,leg,tail,unknown,wing,bumper,door,headlight,hood,trunk,wheel,window,windshield,armrest,backrest,seat,ear,mouth,neck,paw,None_total_arclength,beak_total_arclength,body_total_arclength,eye_total_arclength,feet_total_arclength,head_total_arclength,leg_total_arclength,tail_total_arclength,unknown_total_arclength,wing_total_arclength,bumper_total_arclength,door_total_arclength,headlight_total_arclength,hood_total_arclength,trunk_total_arclength,wheel_total_arclength,window_total_arclength,windshield_total_arclength,armrest_total_arclength,backrest_total_arclength,seat_total_arclength,ear_total_arclength,mouth_total_arclength,neck_total_arclength,paw_total_arclength
791,3,0,6,2,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,448,0,584,64,0,292,670,229,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,356
792,0,0,4,2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,432,166,0,444,1750,151,0,0,0,0,0,0,0,0,0,0,0,0,0,255,563,0,0
793,6,0,2,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,900,0,268,92,0,162,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,140,0,0
794,0,0,4,0,0,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,816,0,0,1326,1328,57,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,0,141
795,0,0,4,0,0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,378,0,0,260,756,151,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,132
796,0,0,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,258,0,0,2180,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
797,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2412,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,708,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0
799,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,896,20,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0
800,0,0,4,2,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1324,256,0,0,1570,78,173,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
801,0,0,8,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1328,80,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0
802,0,0,2,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,444,0,0,264,100,51,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
803,0,0,2,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,474,0,0,430,232,44,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0
804,0,0,2,0,0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,410,0,0,266,642,16,0,0,0,0,0,0,0,0,0,0,0,0,0,118,74,0,0
805,0,0,2,0,0,2,8,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,268,304,51,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,718,0,0,286,1344,116,0,0,0,0,0,0,0,0,0,0,0,0,0,140,113,0,0
807,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,530,0,0,332,762,75,0,0,0,0,0,0,0,0,0,0,0,0,0,102,174,0,0
808,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,502,0,0,464,422,67,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0
809,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,0,0,0,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,144,0,112,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,352,275,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,0,0,4,0,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,674,0,0,338,244,159,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0
817,0,0,4,0,0,4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,468,736,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,0,0,2,2,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,356,98,0,488,406,45,0,0,0,0,0,0,0,0,0,0,0,0,0,135,283,0,0
819,0,0,6,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1182,0,0,0,372,58,571,0,0,0,0,0,0,0,0,0,0,0,0,109,203,0,0
820,0,0,8,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,844,0,0,166,182,185,0,0,0,0,0,0,0,0,0,0,0,0,0,84,45,0,0
821,0,0,4,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,1108,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,0,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,422,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,566,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,338,0,0
825,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,350,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0
826,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,340,34,0,198,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
827,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1288,272,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0
828,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,856,0,0,318,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0
830,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,840,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0
831,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,574,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0,0,0,790,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,964,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,49,0,0
834,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,458,0,0,462,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,639,17,0
835,0,0,10,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1042,80,0,224,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,80,0,0
836,0,0,2,2,0,4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,36,0,274,802,291,8,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
837,0,0,6,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,596,64,0,242,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,105,0,0
838,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0
839,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,884,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0
841,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,872,0,0,340,418,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
842,0,0,2,4,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,692,88,0,0,684,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
843,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,3,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,10,0,32,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,0,0,4,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1124,0,0,0,734,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
847,0,0,2,2,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,642,10,0,0,262,68,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
848,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,120,0,0,32,796,450,0,0,0,0,0,0,0,0,0,0,0,0,0,34,111,0,0
849,0,0,2,2,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,200,118,0,352,1466,80,0,0,0,0,0,0,0,0,0,0,0,0,0,31,345,0,0
850,0,0,4,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,836,36,0,256,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,8,0,59
851,9,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1122,0,64,0,0,92,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
852,0,0,2,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,166,0,0,472,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,44,0,0
853,0,0,6,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,616,0,0,0,1112,20,0,0,0,0,0,0,0,0,0,0,0,0,0,177,106,0,0
854,0,0,0,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,362,542,98,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
855,0,0,2,2,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,140,118,0,0,0,39,1393,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0
856,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,394,1026,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,0,2,2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,180,194,0,422,494,116,0,0,0,0,0,0,0,0,0,0,0,0,0,112,121,0,0
858,0,0,2,4,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1122,28,0,12,526,34,0,0,0,0,0,0,0,0,0,0,0,0,0,304,2,0,0
859,0,0,2,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,962,0,0,104,430,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246
860,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1042,0,0,0,574,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
861,0,0,2,4,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1194,68,0,0,482,85,0,0,0,0,0,0,0,0,0,0,0,0,0,57,87,0,0
862,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,390,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,82,0,0
863,0,0,6,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,206,290,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,0,0,2,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,618,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,0,0,2,0,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,278,468,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,0,0,2,0,0,2,8,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,592,0,0,162,422,60,508,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
867,0,0,2,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,276,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,0,0,4,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178,14,0,0,246,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
869,0,0,10,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,624,0,0,166,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0
870,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,464,0,0,0,1806,69,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0
871,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,396,0,0,0,566,69,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0
873,0,0,2,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,230,0,0,592,1616,205,0,0,0,0,0,0,0,0,0,0,0,0,0,209,74,0,0
874,6,0,4,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,474,0,426,16,0,0,686,77,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0
875,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,120,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,0,0,4,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1054,0,0,506,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
877,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,368,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0
878,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1074,50,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
879,6,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,486,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,3,0,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,20,0,0,0,772,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,140,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,942,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
884,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,0,0,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,210,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,0,0,2,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,228,236,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,0,0,2,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,228,270,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,3,0,18,0,0,2,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,944,0,0,326,324,186,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,0,0,4,0,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,594,0,0,440,516,101,0,0,0,0,0,0,0,0,0,0,0,0,0,163,429,0,0
890,0,0,2,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,420,372,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0
892,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,15,0,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,382,0,0,974,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,2,0,0,2,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,712,408,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1346,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0
903,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,3,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32,28,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,93,0,0
905,6,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,918,0,0,24,0,178,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0
906,3,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,748,0,0,6,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0
907,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,58,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,4,0
909,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1874,38,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0
911,0,0,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,470,0,0,670,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
912,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0
913,6,0,10,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,600,0,568,0,0,0,698,68,0,0,0,0,0,0,0,0,0,0,0,0,0,49,62,0,0
914,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
915,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,414,0,0,0,988,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
916,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
920,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,6,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,110,0,200,110,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,88,0
922,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,1244,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
